"feature","metadata","value","coef","stderr","N","N.not.0","pval","qval","reference","fdr.pval"
"Firmicutes_unclassified_SGB_4994","species","human",0.183636128853889,2.31703598780398,2989,1563,0.938100706900103,0.999999030484438,"cat,facility",0.999999533390022
"Flavonifractor_SGB105860_SGB_105860","species","cat",-0.0385863714204543,0.328199471703123,2989,271,0.906430380219154,0.999999533390022,"dog,facility",0.999999533390022
"Frisingicoccus_SGB4674_SGB_4674","species","cat",0.00504208265742938,0.0710363889321554,2989,23,0.943472838622203,0.999999533390022,"dog,facility",0.999999533390022
"Fusicatenibacter_saccharivorans_SGB_4874","species","cat",-0.038180371733304,0.374005651013547,2989,618,0.918710721602607,0.999999533390022,"dog,facility",0.999999533390022
"Fusobacteriaceae_SGB_6036","species","human",-0.552579108256202,4.49656673335202,2989,1727,0.903567145733904,0.999999030484438,"cat,facility",0.999999533390022
"Gemmiger_SGB53574_SGB_53574","species","human",-0.0706975746696969,0.726548856141526,2989,28,0.923453647835201,0.999999533390022,"dog,facility",0.999999533390022
"Gemmiger_formicilis_SGB_15292","species","cat",0.00521415708007885,0.143364237022076,2989,66,0.971016776202444,0.999999533390022,"dog,facility",0.999999533390022
"Gordonibacter_urolithinfaciens_SGB_14808","species","cat",9.44281939859318e-10,2.0794160427757e-06,2989,27,0.999638288690088,0.999999533390022,"dog,facility",0.999999533390022
"Granulicatella_SGB8255_SGB_8255","species","cat",0.00113690770150262,0.0961871177950262,2989,35,0.990579024164782,0.999999533390022,"dog,facility",0.999999533390022
"Guopingia_tenuis_SGB_14127","species","cat",0.00131914853140668,0.170591156061662,2989,87,0.993834963835027,0.999999533390022,"dog,facility",0.999999533390022
"Haemophilus_parainfluenzae_SGB_9663","species","cat",1.44580024289784e-10,2.8809597879206e-06,2989,195,0.999960007471559,0.999999533390022,"dog,facility",0.999999533390022
"Haemophilus_sputorum_SGB_9631","species","cat",0.000221265499555681,0.0724190702643409,2989,24,0.997562225094881,0.999999533390022,"dog,facility",0.999999533390022
"Helicobacter_SGB104937_SGB_104937","species","human",0.137825867778714,1.12101807553741,2989,265,0.903266940900408,0.999999030484438,"cat,facility",0.999999533390022
"Helicobacter_bilis_SGB_19390","species","cat",-0.0124028037261483,0.499535503376533,2989,466,0.980197221375207,0.999999533390022,"dog,facility",0.999999533390022
"Helicobacter_winghamensis_SGB_19399","species","human",-0.00285290100380143,0.62686941104685,2989,86,0.996409189911819,0.999999030484438,"cat,facility",0.999999533390022
"Holdemanella_porci_SGB_6796","species","human",0.375392138094843,3.12934171538767,2989,1842,0.906072081166285,0.999999030484438,"cat,facility",0.999999533390022
"Holdemania_massiliensis_SGB_4044","species","cat",8.97015085159542e-11,1.24654521806576e-06,2989,44,0.999942772474267,0.999999533390022,"dog,facility",0.999999533390022
"Holdemania_sp_1001095H_141210_F2_SGB_4045","species","cat",0.0101148915010849,0.106878900822103,2989,47,0.924684583102454,0.999999533390022,"dog,facility",0.999999533390022
"Hungatella_hathewayi_SGB_4741","species","human",-0.0704137398036636,0.898261680360011,2989,22,0.941824364842944,0.999999030484438,"cat,facility",0.999999533390022
"Hungatella_hathewayi_SGB_4742","species","cat",-0.000412611515197586,0.100915146928618,2989,29,0.99674282929585,0.999999533390022,"dog,facility",0.999999533390022
"Intestinimonas_gabonensis_SGB_79840","species","cat",0.0105085005278368,0.161757204868681,2989,93,0.948244716916332,0.999999533390022,"dog,facility",0.999999533390022
"Intestinimonas_massiliensis_SGB_15127","species","cat",0.00225726898647826,0.139377891628345,2989,62,0.987078588597894,0.999999533390022,"dog,facility",0.999999533390022
"Intestinimonas_sp_MSJ_38_SGB_14974","species","human",-0.105696241696936,1.12948172982747,2989,141,0.926351357815362,0.999999533390022,"dog,facility",0.999999533390022
"Jingyaoa_shaoxingensis_SGB_47656","species","cat",0.00221755125995438,0.0739508212286868,2989,54,0.976102019605898,0.999999533390022,"dog,facility",0.999999533390022
"Jutongia_hominis_SGB_4651","species","cat",0.00372948413602074,0.131098893759904,2989,49,0.977304950667659,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_106013","species","cat",-0.00854953354352039,0.0852031028405626,2989,76,0.920078984984945,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_4569","species","cat",-0.00228181806760224,0.126498436251117,2989,47,0.985608296772509,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_4573","species","cat",0.00105616442658087,0.083217620765731,2989,24,0.989884246920531,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_4591","species","human",-0.0168819455593586,4.01749630543456,2989,1395,0.996696789475719,0.999999030484438,"cat,facility",0.999999533390022
"Lachnospiraceae_SGB_4727","species","cat",0.00686579025446215,0.111962664455051,2989,34,0.95110265860929,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_4784","species","human",-0.0517855770765724,1.61371090903214,2989,387,0.974773194763934,0.999999030484438,"cat,facility",0.999999533390022
"Lachnospiraceae_SGB_4921","species","cat",0.00322970163981306,0.154247814414388,2989,64,0.983296463387819,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_4958","species","cat",-0.00935909725794332,0.0968837295870892,2989,34,0.923136663077997,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_5074","species","cat",-7.68499022411511e-05,0.0780517038316552,2989,24,0.999215293700814,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_5182","species","cat",-1.20343549685456e-09,1.26790736267003e-06,2989,31,0.999245173972067,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_5184","species","human",0.0808194265962228,1.64085099189752,2989,582,0.961217943292407,0.999999030484438,"cat,facility",0.999999533390022
"Lachnospiraceae_SGB_5184","species","human",0.177612191767621,1.60774179403383,2989,582,0.913266308008846,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_66596","species","cat",0.0151637990005876,0.371610056569193,2989,322,0.967470593897668,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_SGB_71759","species","cat",0.0168487725712133,0.148737132632651,2989,72,0.909910778090879,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_bacterium_AM48_27BH_SGB_4706","species","cat",0.0198010369283327,0.154457080380638,2989,105,0.898012621866576,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_bacterium_CLA_AA_H244_SGB_4993","species","human",8.73974331080789,3.10960546155928,2989,282,0.995598751241442,0.999999030484438,"cat,facility",0.999999533390022
"Lachnospiraceae_bacterium_OF09_6_SGB_4966","species","cat",-0.0090509389197334,0.130394491916887,2989,76,0.944769610169738,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_bacterium_OM04_12BH_SGB_4893","species","cat",-0.0159514792017486,0.155987773739415,2989,154,0.918695409270346,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_bacterium_SGB_4781","species","cat",1.08841632066542e-09,2.99629761452599e-06,2989,161,0.999710511198602,0.999999533390022,"dog,facility",0.999999533390022
"Lachnospiraceae_bacterium_SGB_4953","species","cat",0.010769162534431,0.215468488753751,2989,70,0.960169387718502,0.999999533390022,"dog,facility",0.999999533390022
"Lacrimispora_amygdalina_SGB_4716","species","cat",-1.78258072964049e-09,1.86004798910136e-06,2989,221,0.999236824164977,0.999999533390022,"dog,facility",0.999999533390022
"Lactococcus_lactis_SGB_7985","species","cat",-0.0216501655082282,0.215860980856353,2989,104,0.920412556252265,0.999999533390022,"dog,facility",0.999999533390022
"Lactococcus_petauri_SGB_7980","species","cat",0.000785698704412118,0.15798770205588,2989,44,0.996033573333591,0.999999533390022,"dog,facility",0.999999533390022
"Lactococcus_petauri_SGB_7980","species","human",0.0171237278956262,0.757344559363952,2989,44,0.983090017975602,0.999999030484438,"cat,facility",0.999999533390022
"Lactococcus_petauri_SGB_7980","species","human",0.0179093002276817,0.74722531838284,2989,44,0.982141825113987,0.999999533390022,"dog,facility",0.999999533390022
"Lawsonibacter_faecis_SGB_15125","species","cat",0.014171703880171,0.111471182295157,2989,43,0.89894175507467,0.999999533390022,"dog,facility",0.999999533390022
"Lawsonibacter_hominis_SGB_15131","species","cat",-0.00274472562431563,0.109701870613633,2989,71,0.980059949345734,0.999999533390022,"dog,facility",0.999999533390022
"Lentisphaerae_SGB_9209","species","cat",-0.00758266315922061,0.107062196359529,2989,40,0.943546820530964,0.999999533390022,"dog,facility",0.999999533390022
"Leuconostoc_lactis_SGB_7121","species","cat",-0.00487814376103055,0.113864330560903,2989,59,0.965830644253892,0.999999533390022,"dog,facility",0.999999533390022
"Ligaoa_zhengdingensis_SGB_14839","species","cat",-0.0118889970020636,0.143379413994083,2989,49,0.933944333491598,0.999999533390022,"dog,facility",0.999999533390022
"Ligilactobacillus_animalis_SGB_7076","species","human",-0.14574952654594,1.82303440200635,2989,678,0.937152717501731,0.999999533390022,"dog,facility",0.999999533390022
"Ligilactobacillus_ruminis_SGB_7061","species","human",0.0467763001693985,2.48139489159842,2989,509,0.985151476856076,0.999999533390022,"dog,facility",0.999999533390022
"Ligilactobacillus_saerimneri_SGB_7085","species","cat",-0.0184582935004803,0.176293548788415,2989,86,0.916623919017263,0.999999533390022,"dog,facility",0.999999533390022
"Ligilactobacillus_salivarius_SGB_7082","species","human",-0.0113716044109198,0.880579641319146,2989,106,0.989822616558141,0.999999533390022,"dog,facility",0.999999533390022
"Limosilactobacillus_ingluviei_SGB_7105","species","cat",-0.004834965118679,0.084862755205203,2989,34,0.954575070590568,0.999999533390022,"dog,facility",0.999999533390022
"Longicatena_caecimuris_SGB_4041","species","cat",-0.00279058691167073,0.173124652959769,2989,66,0.987152836056172,0.999999533390022,"dog,facility",0.999999533390022
"Massiliimalia_timonensis_SGB_7253","species","human",-0.0855517168656246,0.941966851598126,2989,140,0.928506613451734,0.999999030484438,"cat,facility",0.999999533390022
"Massiliimalia_timonensis_SGB_7253","species","human",0.040815909876385,0.934676571388307,2989,140,0.965601228460911,0.999999533390022,"dog,facility",0.999999533390022
"Massilimicrobiota_timonensis_SGB_6768","species","cat",4.92398623662725e-09,2.81554907423236e-06,2989,38,0.998606359161462,0.999999533390022,"dog,facility",0.999999533390022
"Massilioclostridium_coli_SGB_29305","species","human",0.0292550549338888,0.8219137406269,2989,153,0.971984280409006,0.999999533390022,"dog,facility",0.999999533390022
"Megasphaera_sp_NM10_SGB_5858","species","human",0.026217349085444,0.485870037092399,2989,61,0.957641987747144,0.999999030484438,"cat,facility",0.999999533390022
"Methanosphaera_cuniculi_SGB_696","species","cat",-0.010364324040361,0.091370622552178,2989,26,0.909701780364918,0.999999533390022,"dog,facility",0.999999533390022
"Mogibacterium_diversum_SGB_3922","species","cat",-0.00618072500952619,0.104493134529279,2989,57,0.952884443175773,0.999999533390022,"dog,facility",0.999999533390022
"Muribaculaceae_SGB_2164","species","cat",-0.0149993674430577,0.125304444584147,2989,47,0.904734105027388,0.999999533390022,"dog,facility",0.999999533390022
"Neglectibacter_timonensis_SGB_14851","species","cat",-7.47168553469371e-11,1.56850600022215e-06,2989,45,0.999962082819671,0.999999533390022,"dog,facility",0.999999533390022
"Neisseria_subflava_SGB_9450","species","cat",-1.39632662689773e-10,1.87448951830212e-06,2989,63,0.999940678135051,0.999999533390022,"dog,facility",0.999999533390022
"Neobittarella_massiliensis_SGB_7264","species","human",-0.000762668336408336,1.02303902393681,2989,126,0.999412058259579,0.999999030484438,"cat,facility",0.999999533390022
"Neobittarella_massiliensis_SGB_7264","species","human",0.0305434513379743,1.0111675346769,2989,126,0.976195692793945,0.999999533390022,"dog,facility",0.999999533390022
"Odoribacter_splanchnicus_SGB_1790","species","cat",0.0326501645432697,0.354882418064428,2989,229,0.926736544498065,0.999999533390022,"dog,facility",0.999999533390022
"Oscillibacter_sp_ER4_SGB_15254","species","cat",7.82801977008349e-10,2.35151448527658e-06,2989,230,0.999734783993788,0.999999533390022,"dog,facility",0.999999533390022
"Oscillibacter_sp_MSJ_31_SGB_15249","species","cat",-0.0376385498371508,0.285475532580697,2989,174,0.895114030044655,0.999999533390022,"dog,facility",0.999999533390022
"Oscillibacter_valericigenes_SGB_15053","species","cat",1.72041563353693e-10,3.26601151789262e-06,2989,241,0.999958017310195,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_14844","species","cat",1.09617648276672e-11,1.9103327283032e-06,2989,36,0.999995430243748,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_14863","species","human",0.00200993434852177,0.425339542688072,2989,44,0.996278755634239,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15013","species","cat",-0.0013984725582984,0.0755027323158225,2989,26,0.985237267940714,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15015","species","cat",-0.00352183721463412,0.140157487866041,2989,68,0.979965777595001,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15019","species","cat",3.87963686156858e-10,6.67328083670117e-06,2989,59,0.999953693747393,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15031","species","cat",-0.0101178981234842,0.21054915444629,2989,116,0.961691184505481,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15035","species","cat",-0.00318517267574411,0.172147002678003,2989,77,0.98523932172557,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15036","species","cat",3.3281167862322e-09,2.76541306882724e-06,2989,33,0.999040980332138,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15041","species","cat",0.0160037433806892,0.125039674171996,2989,51,0.898169617355445,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15049","species","cat",-0.0127428609559949,0.144281687517158,2989,122,0.92974137307172,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15064","species","cat",-1.3966817391306e-10,2.05943361299691e-06,2989,33,0.999945981561419,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15070","species","cat",-0.0103554889408002,0.227196969110779,2989,173,0.963652778338222,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15081","species","cat",0.0136223974237165,0.182400214826288,2989,79,0.940471452939311,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15097","species","cat",-0.00452330141708376,0.0894955693864,2989,23,0.95972774916317,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15101","species","cat",-8.80003090952742e-10,1.55263426948084e-06,2989,49,0.999548866749042,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15106","species","cat",-3.79082779970832e-11,2.11622695586197e-06,2989,111,0.999985731066639,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15107","species","cat",0.00285201046745262,0.143054050743836,2989,62,0.98410913151132,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15123","species","cat",0.0070344028469639,0.104353166252125,2989,34,0.946310232944643,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15229","species","cat",-1.14446364796632e-09,2.85512108097721e-06,2989,122,0.999680569212509,0.999999533390022,"dog,facility",0.999999533390022
"Oscillospiraceae_SGB_15234","species","human",2.74582533331155,0.698455194493451,2989,136,0.975145029503129,0.999999030484438,"cat,facility",0.999999533390022
"Oscillospiraceae_SGB_15235","species","cat",1.63091820860154e-10,2.48894583361433e-06,2989,49,0.999947790513545,0.999999533390022,"dog,facility",0.999999533390022
